file,offset_hex,japanese,vi_accented,field_bytes,vi_bytes,free_bytes,source,category
PRGPACK.BDP,0x30514,２　（ふつう）,2 Vừa,14,10,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x30658,○ボタンをおしてね,Nhấn O,18,12,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3066c,%sはコントローラ%sだよ！,%s tay %s,24,14,10,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x31f64,酒場へようこそ,Chào!,14,10,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x31f74,ちょうどタイクツしてたんだ,Đang chán quá,26,26,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x31f90,わたしと一勝負してかないかい,Đấu với ta?,28,22,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x31fb0,今からふるダイスの目がこのダイス,So số sắp gieo,32,28,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x31fd4,より大きいかちいさいか当てるんだよ,Đoán lớn/nhỏ,34,24,10,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x31ff8,最初の賞品はこいつさ,Thưởng đầu,20,20,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x32010,なんだい、もう終わりかい,Nghỉ rồi à?,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3202c,…つまんないね,...Chán,14,14,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x32048,もう勝負は終わりだよ,Đấu xong,20,16,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x32070,もう一勝負してくかい？,Đấu nữa?,22,16,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x32088,つぎの賞品はこいつだよ,Thưởng tiếp,22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x320a0,%d枚の武器カードが手に入ったよ,Nhận %d thẻ VK,30,26,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x320c0,でももう持ち切れないみたい,Hết chỗ rồi,26,22,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x320dc,いらないカードを捨ててね,Bỏ thẻ thừa,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x32138,手に入らなかったよ,Không có,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3214c,%d枚、手に入れたよ,Có %d thẻ,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x32170,「%s」を捨てて、,"Bỏ %s,",16,10,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x32184,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3219c,「%s」を手に入れたけど,"Có %s, nhưng",22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x321b4,捨てたよ,Bỏ!,8,6,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f688,酒場へようこそ,Chào!,14,10,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f698,ちょうどタイクツしてたんだ,Đang chán quá,26,26,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f6b4,わたしと一勝負してかないかい,Đấu với ta?,28,22,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f6d4,今からふるダイスの目がこのダイス,So số sắp gieo,32,28,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f6f8,より大きいかちいさいか当てるんだよ,Đoán lớn/nhỏ,34,24,10,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f71c,最初の賞品はこいつさ,Thưởng đầu,20,20,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f734,なんだい、もう終わりかい,Nghỉ rồi à?,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f750,…つまんないね,...Chán,14,14,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f76c,もう勝負は終わりだよ,Đấu xong,20,16,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f794,もう一勝負してくかい？,Đấu nữa?,22,16,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f7ac,つぎの賞品はこいつだよ,Thưởng tiếp,22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f7c4,%d枚の武器カードが手に入ったよ,Nhận %d thẻ VK,30,26,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f7e4,でももう持ち切れないみたい,Hết chỗ rồi,26,22,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f800,いらないカードを捨ててね,Bỏ thẻ thừa,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f85c,手に入らなかったよ,Không có,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f870,%d枚、手に入れたよ,Có %d thẻ,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f894,「%s」を捨てて、,"Bỏ %s,",16,10,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f8a8,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f8c0,「%s」を手に入れたけど,"Có %s, nhưng",22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x3f8d8,捨てたよ,Bỏ!,8,6,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d278,酒場へようこそ,Chào!,14,10,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d288,ちょうどタイクツしてたんだ,Đang chán quá,26,26,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d2a4,わたしと一勝負してかないかい,Đấu với ta?,28,22,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d2c4,今からふるダイスの目がこのダイス,So số sắp gieo,32,28,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d2e8,より大きいかちいさいか当てるんだよ,Đoán lớn/nhỏ,34,24,10,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d30c,最初の賞品はこいつさ,Thưởng đầu,20,20,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d324,なんだい、もう終わりかい,Nghỉ rồi à?,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d340,…つまんないね,...Chán,14,14,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d35c,もう勝負は終わりだよ,Đấu xong,20,16,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d384,もう一勝負してくかい？,Đấu nữa?,22,16,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d39c,つぎの賞品はこいつだよ,Thưởng tiếp,22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d3b4,%d枚の武器カードが手に入ったよ,Nhận %d thẻ VK,30,26,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d3d4,でももう持ち切れないみたい,Hết chỗ rồi,26,22,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d3f0,いらないカードを捨ててね,Bỏ thẻ thừa,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d44c,手に入らなかったよ,Không có,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d460,%d枚、手に入れたよ,Có %d thẻ,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d484,「%s」を捨てて、,"Bỏ %s,",16,10,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d498,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d4b0,「%s」を手に入れたけど,"Có %s, nhưng",22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x4d4c8,捨てたよ,Bỏ!,8,6,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5af4c,酒場へようこそ,Chào!,14,10,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5af5c,ちょうどタイクツしてたんだ,Đang chán quá,26,26,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5af78,わたしと一勝負してかないかい,Đấu với ta?,28,22,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5af98,今からふるダイスの目がこのダイス,So số sắp gieo,32,28,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5afbc,より大きいかちいさいか当てるんだよ,Đoán lớn/nhỏ,34,24,10,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5afe0,最初の賞品はこいつさ,Thưởng đầu,20,20,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5aff8,なんだい、もう終わりかい,Nghỉ rồi à?,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b014,…つまんないね,...Chán,14,14,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b030,もう勝負は終わりだよ,Đấu xong,20,16,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b058,もう一勝負してくかい？,Đấu nữa?,22,16,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b070,つぎの賞品はこいつだよ,Thưởng tiếp,22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b088,%d枚の武器カードが手に入ったよ,Nhận %d thẻ VK,30,26,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b0a8,でももう持ち切れないみたい,Hết chỗ rồi,26,22,4,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b0c4,いらないカードを捨ててね,Bỏ thẻ thừa,24,22,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b120,手に入らなかったよ,Không có,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b134,%d枚、手に入れたよ,Có %d thẻ,18,16,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b158,「%s」を捨てて、,"Bỏ %s,",16,10,6,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b16c,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b184,「%s」を手に入れたけど,"Có %s, nhưng",22,22,0,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x5b19c,捨てたよ,Bỏ!,8,6,2,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x674d0,手に入れたよ,Đã có,12,10,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x674e0,手持ちの武器カードがいっぱいだよ,Thẻ VK đã đầy,32,26,6,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x675dc,通行税%dゼニーはらってね,Nộp %d lộ phí,24,24,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x675f8,武器カードをもらえるよ,Nhận thẻ VK,22,22,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67610,イベントカードをもらえるよ,Nhận thẻ SK,26,22,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x677e4,%dゼニーもとられちゃった,mất %d Zenny,24,22,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67808,お金がないから,Cạn quỹ,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67834,土地を一つも持ってないから,chưa có đất,26,22,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67878,税金たまってないじゃない,Chưa có thuế,24,24,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67894,タイミング悪すぎぃ,xui quá,18,14,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x678d4,分岐マスだよ,Ngã rẽ,12,12,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x678e4,ルートを切りかえる？,Đổi đường?,20,20,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x6793c,このままにしとくわよ,Giữ nguyên,20,20,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67954,ルートを切りかえるね,Đổi đường,20,18,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67980,４倍にするよ！,Tăngx4!,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67990,通行税を,Phí,8,6,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x679ac,イベントカードを,Thẻ SK,16,12,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x679d0,ことがあるよ！,có thể!,14,14,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x679f4,建てれば、その土地の,Nếu dựng,20,16,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67a0c,ことができるよ！,có thể!,16,14,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67a34,あいての体力をひくく,Giảm HP,20,14,6,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67a4c,くれるよ！,Được!,10,10,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67a70,自分が止まるか、通過,Dừng/qua,20,16,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67ad0,どのお店にする？,Chọn sạp,16,16,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67af4,どの土地にする？,Chọn đất,16,16,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67bb4,どのエリアにする？,Chọn khu?,18,18,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67c0c,%sエリア,Khu%s,8,8,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67c18,%sエリア%s,Khu%s%s,10,10,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67c64,ＯＫをえらんでね,Chọn OK,16,14,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67d50,そんな土地ないじゃない,Không có,22,16,6,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x67d68,%sを建てたよ,xây %s,12,10,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67dc4,あーあぁ,Chán,8,8,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67dec,%sさんの資産とカードが,TS+thẻ %s,22,16,6,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67e04,%sさんのものになるよ,thuộc %s,20,14,6,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67edc,次の武器カードをもらったよ,Nhận thẻ VK,26,22,4,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67ef8,手持ちの武器カードがいっぱいだよ,Thẻ VK đã đầy,32,26,6,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67f2c,次のイベントカードをもらったよ,Nhận thẻ SK,30,22,8,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67f4c,手持ちのイベントカードがいっぱいで,Thẻ SK đã đầy,34,26,8,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x67fa4,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH24_EXACT_OFFSET_0.6.33.0.csv,batch29-final-exact
PRGPACK.BDP,0x67fc8,あきらめたよ,Đã bỏ,12,10,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68024,表武器カード,Thẻ VK,12,12,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68088,そんな土地ないじゃない,Không có,22,16,6,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x680a0,%sを売ったよ,bán %s,12,10,2,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x686b4,同じマスに止まってる人のお金を,Lấy tiền cùng ô,30,30,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x686ec,通行税なんかふみたおしちゃえ！！,Quỵt phí QD!!,32,26,6,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68748,神さまからのプレゼント！！,Quà thần!!,26,20,6,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x687f8,お金なんかふみたおしちゃえ！！,Quỵt tiền!!,30,22,8,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x688b0,何で わしが はらわにゃ ならんのだ！！,Sao ta phải trả!!,37,34,3,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68a04,退け,Xê,4,4,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68a0c,へへん,Hê,6,4,2,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68a38,小賢しい,Láu!,8,8,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68a44,ん？,Hả,4,4,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68b08,%dゼニーもらってゆくぜ,lấy %d Zenny,22,22,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68b9c,は～はっは 破壊じゃ 破壊じゃ,Ha! Phá hủy!,28,24,4,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68bbc,どれを 破壊してくれようぞ！！,Phá cái nào!!,29,26,3,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68bfc,ぐぬぅ～,Grrr,8,8,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68ca4,施設    %s,Nhà %s,10,10,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68cb0,所有者  %s,Chủ %s,10,10,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
PRGPACK.BDP,0x68ce8,どこかにワープ,Biến đi,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68cf8,たまったお金が,Quỹ gom,14,14,0,BATCH20_EXACT_OFFSET_0.6.29.0.csv,batch29-final-exact
PRGPACK.BDP,0x68d28,らいます,nhận,8,8,0,BATCH28_SAME_ROW_ACCENT_0.6.37.0.csv,batch29-final-exact
