file,offset_hex,japanese,vi_full,vi_game_current,status,note
PRGPACK.BDP,0x67fbc,「%s」を,“%s”...,「%s」,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x67fc8,あきらめたよ,Đã từ bỏ rồi.,DA BO,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x67fd8,レベル５裏武器カード,Thẻ Vũ Khí Mặt Sau Cấp 5,THE VK AN LV5,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x67ff0,レベル５表武器カード,Thẻ Vũ Khí Mặt Trước Cấp 5,THE VK LV5,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68024,表武器カード,Thẻ Vũ Khí Mặt Trước,THE VK,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68088,そんな土地ないじゃない,Không có mảnh đất nào như thế.,KHONG CO DAT,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x680a0,%sを売ったよ,Đã bán %s.,BAN %s,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68698,もう１回行動できるよ！！,Bạn được hành động thêm một lần!!,THEM 1 LUOT!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x686b4,同じマスに止まってる人のお金を,Số tiền của người đang đứng cùng ô...,LAY TIEN CUNG O,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x686d4,はんぶん盗めるよ！！,...có thể trộm một nửa!!,TROM 1/2!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x686ec,通行税なんかふみたおしちゃえ！！,Quỵt luôn phí qua đường đi!!,QUYT PHI QD!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68710,シンボルを一つ壊せるよ,Bạn có thể phá một biểu tượng.,PHA 1 BIEUTUONG,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68728,ダイスの数が４コになるよ！！,Bạn sẽ có 4 xúc xắc!!,4 XUCXAC!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68748,神さまからのプレゼント！！,Quà từ Thần Linh!!,QUA THAN!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68764,土地を１つもらえるよ！！,Bạn nhận được một mảnh đất!!,NHAN 1 DAT!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68780,もらえるお金が倍になるよ！！,Số tiền nhận được sẽ tăng gấp đôi!!,TIEN NHAN X2!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x687a0,お店破壊なんてガードしちゃえ！！,Chặn luôn hiệu ứng Phá Cửa Hàng!!,CHAN PHA SHOP!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x687c4,ほかの人と同じマスに止まったよ,Bạn đã dừng cùng ô với người khác.,TRUNG O NGUOI,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x687e4,戦いをしかけるよ？,Muốn khiêu chiến chứ?,THACH DAU?,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x687f8,お金なんかふみたおしちゃえ！！,Quỵt luôn khoản tiền phải trả đi!!,QUYT TIEN!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68888,飛ばすぜ ！！,Ta cho bay đây!!,BAY DI!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68898,なにぃ～い 通行税だと？,Cái gì～ Phí qua đường ư?,PHI QD HA?,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x688b0,何で わしが はらわにゃ ならんのだ！！,Tại sao ta lại phải trả chứ!!,SAO TA PHAI TRA!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x688d8,かぅぁ～もぉ～ん,Come on～!,COME ON,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x688ec,金斗雲,Cân Đẩu Vân,CAN DAU VAN,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68968,あっなんか,"Ơ, hình như...",HINH NHU,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68974,多くもらっちゃった,...nhận được nhiều hơn rồi.,NHAN NHIEU HON,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68988,お金が 持ち切れないみたい,Có vẻ bạn không thể mang thêm tiền nữa.,TIEN QUA NHIEU,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x689a4,最大 99999までよ,Tối đa là 99999.,TOI DA 99999,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x689b8,聖地に 預けておいたから,"Phần dư đã được gửi ở Thánh địa, nên...",GUI O THANH DIA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x689d0,聖地で 引き落としてね,Hãy rút tiền tại Thánh địa nhé.,RUT O THANH DIA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x689e8,(速い者順),(Theo thứ tự từ người nhanh nhất),(NHANH TRUOC),TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x689f4,我が けんぞくよ,Hỡi thuộc hạ của ta.,THUOC HA TA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68a04,退け,Lui ra!,LUI RA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68a0c,へへん,Hê hê!,HE HE,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68a28,我に 近付くとは,Dám lại gần ta...,DAM LAI GAN,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68a38,小賢しい,Thật láu cá.,LAU CA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68a44,ん？,Hử?,HU?,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68a4c,いっちょう やってみっか,Làm một trận chứ?,DAU 1 TRAN?,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68a64,勝利者,Người Chiến Thắng,THANG,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68aa8,俺さまが遊んでやるぜ！,Để ta chơi với ngươi!,TA CHOI VOI NGUOI,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68ae4,%sのラッキー！！,%s gặp may!!,%s MAY MAN!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68afc,悪いな%s,"Xin lỗi nhé, %s.",XINLOI %s,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68b08,%dゼニーもらってゆくぜ,Ta lấy %d Zenny đây!,LAY %d ZENNY,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68b20,%dゼニー,%d Zenny,%d ZENNY,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68b2c,%sは,%s thì...,%s,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68b9c,は～はっは 破壊じゃ 破壊じゃ,Ha～ ha ha! Phá hủy! Phá hủy!,HAHA PHA HUY,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68bbc,どれを 破壊してくれようぞ！！,Ta sẽ phá cái nào đây!!,PHA CAI NAO!!,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68bdc,この シンボルは,Biểu tượng này...,BIEUTUONG NAY,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68bec,ふっ,Hừ.,HU,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68bf4,カスが ,Đồ rác rưởi.,DO RAC,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68bfc,ぐぬぅ～,Gừừ～,GRRR,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68c08,なんか 気がのらん,Ta chẳng có hứng.,KHONG CO HUNG,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68c30,墓地,Nghĩa Địa,NGHIA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68c38,浴場,Nhà Tắm,NHATAM,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68ca4,施設    %s,Công trình %s,COSO %s,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68cb0,所有者  %s,Chủ sở hữu %s,CHU %s,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68cbc,通行税  %4d,Phí qua đường %4d,PHI %4d,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68cc8,価値    %4d,Giá trị %4d,GIA %4d,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68cd4,買えません,Không thể mua.,KHONG MUA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68ce0,します,Thực hiện.,LAM,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68ce8,どこかにワープ,Dịch chuyển đến một nơi nào đó.,WARP NGAU NHIEN,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68cf8,たまったお金が,Số tiền đã tích lũy...,TIEN TICH LUY,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d08,大不幸、不幸で,"Do Đại Bất Hạnh hoặc Bất Hạnh,...",DO XUI,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d18,所得税、土地税,"Thuế Thu Nhập, Thuế Đất...",THUE TN/DAT,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d28,らいます,...nhận được.,NHAN,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d34,の２０％をしは,...trả 20% của...,TRA 20%,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d44,止まると所持金,"Khi dừng lại, số tiền đang có...",DUNG: TIEN CO,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d54,としてしはらい,...được trả dưới dạng...,TRA,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d64,の２０％を税金,...20% của... làm thuế...,20% THANH THUE,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d74,止まると土地代,"Khi dừng lại, giá đất...",DUNG: GIA DAT,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d84,わります,...thay đổi.,DOI,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68d90,ルートが切りか,Tuyến đường được chuyển...,DOI TUYEN,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68da0,１ターンごとに,Mỗi lượt...,MOI 1 LUOT,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68db0,ます,…,SE,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68db8,を切りかえられ,...có thể chuyển đổi...,CO THE DOI,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68dc8,止まるとルート,"Khi dừng lại, tuyến đường...",DUNG: TUYEN,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68dd8,が手に入ります,...sẽ nhận được.,SE NHAN,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68de8,てば武器カード,...Thẻ Vũ khí...,THE VK,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68df8,ームができ、勝,"...có thể chơi, và nếu thắng...",CHOI VA THANG,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
PRGPACK.BDP,0x68e08,止まるとミニゲ,"Khi dừng lại, mini-game...",DUNG: MINI GAME,TRANSLATED_FOR_06,Bản dịch nguồn có dấu; game fallback chưa chốt encoding.
